filled_zip,ZIP,total,me_total,vita_eligible,vita_per_capita,id,City,State,County,Org ID,United Way,#e-filed returns,filled_zip
48611,48611,2625.0,222.0,1262.0,0.4807619047619048,8600000US48611,Auburn,MI,Bay,24050U,United Way of Bay County,2.0,48611
48612,48612,3930.0,172.0,2541.0,0.6465648854961832,8600000US48612,Beaverton,MI,Gladwin,24117F,United Way of Clare and Gladwin Counties,5.0,48612
48613,48613,426.0,48.0,273.0,0.6408450704225352,8600000US48613,Bentley,MI,Bay,24050U,United Way of Bay County,3.0,48613
48616,48616,3020.0,122.0,1744.0,0.5774834437086093,8600000US48616,Chesaning,MI,Saginaw,24445U,United Way of Saginaw County,4.0,48616
48622,48622,2295.0,150.0,1445.0,0.6296296296296297,8600000US48622,Farwell,MI,Clare,24117F,United Way of Clare and Gladwin Counties,1.0,48622
48624,48624,6719.0,217.0,4404.0,0.655454680756065,8600000US48624,Gladwin,MI,Gladwin,24117F,United Way of Clare and Gladwin Counties,19.0,48624
48625,48625,5337.0,272.0,4023.0,0.7537942664418212,8600000US48625,Harrison,MI,Clare,24117F,United Way of Clare and Gladwin Counties,7.0,48625
48626,48626,2373.0,94.0,1048.0,0.4416350611040877,8600000US48626,Hemlock,MI,Saginaw,24445U,United Way of Saginaw County,6.0,48626
48629,48629,3489.0,188.0,2444.0,0.7004872456291201,8600000US48629,Houghton Lake,MI,Roscommon,24432F,Roscommon County United Way,3.0,48629
48631,48631,1714.0,168.0,936.0,0.5460910151691949,8600000US48631,Kawkawlin,MI,Bay,24050U,United Way of Bay County,1.0,48631
48632,48632,2141.0,154.0,1576.0,0.7361046240074731,8600000US48632,Lake,MI,Clare,24117F,United Way of Clare and Gladwin Counties,2.0,48632
48638,48638,5691.0,206.0,3441.0,0.6046389035318924,8600000US48638,Saginaw,MI,Saginaw,24445U,United Way of Saginaw County,11.0,48638
48640,48640,13192.0,325.0,6347.0,0.4811249241964827,8600000US48640,Midland,MI,Midland,24340U,United Way of Midland County,12.0,48640
48642,48642,13584.0,330.0,6105.0,0.4494257950530035,8600000US48642,Midland,MI,Midland,24340U,United Way of Midland County,16.0,48642
48649,48649,512.0,53.0,302.0,0.58984375,8600000US48649,Oakley,MI,Saginaw,24445U,United Way of Saginaw County,1.0,48649
48650,48650,3046.0,141.0,1791.0,0.587984241628365,8600000US48650,Pinconning,MI,Bay,24050U,United Way of Bay County,4.0,48650
48651,48651,2330.0,149.0,1673.0,0.7180257510729614,8600000US48651,Prudenville,MI,Roscommon,24432F,Roscommon County United Way,2.0,48651
48652,48652,659.0,63.0,323.0,0.4901365705614567,8600000US48652,Rhodes,MI,Gladwin,24117F,United Way of Clare and Gladwin Counties,2.0,48652
48653,48653,4689.0,194.0,2906.0,0.619748347195564,8600000US48653,Roscommon,MI,Roscommon,24432F,Roscommon County United Way,6.0,48653
48655,48655,2394.0,109.0,1281.0,0.5350877192982456,8600000US48655,Saint Charles,MI,Saginaw,24445U,United Way of Saginaw County,1.0,48655
48656,48656,1792.0,118.0,1449.0,0.80859375,8600000US48656,Saint Helen,MI,Roscommon,24432F,Roscommon County United Way,3.0,48656
48657,48657,3357.0,197.0,1670.0,0.4974679773607388,8600000US48657,Sanford,MI,Midland,24340U,United Way of Midland County,1.0,48657
48658,48658,2058.0,88.0,1383.0,0.6720116618075802,8600000US48658,Standish,MI,Arenac,24516F,Ogemaw County United Way,2.0,48658
48659,48659,1051.0,69.0,713.0,0.6784015223596574,8600000US48659,Sterling,MI,Arenac,24516F,Ogemaw County United Way,1.0,48659
48661,48661,4471.0,179.0,2926.0,0.6544397226571237,8600000US48661,West Branch,MI,Ogemaw,24516F,Ogemaw County United Way,6.0,48661
48662,48662,650.0,70.0,317.0,0.4876923076923077,8600000US48662,Wheeler,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",1.0,48662
48706,48706,16709.0,359.0,9914.0,0.5933329343467593,8600000US48706,Bay City,MI,Bay,24050U,United Way of Bay County,9.0,48706
48708,48708,11077.0,300.0,7458.0,0.6732869910625621,8600000US48708,Bay City,MI,Bay,24050U,United Way of Bay County,9.0,48708
48722,48722,1287.0,128.0,632.0,0.491064491064491,8600000US48722,Bridgeport,MI,Saginaw,24445U,United Way of Saginaw County,1.0,48722
48724,48724,230.0,101.0,171.0,0.7434782608695653,8600000US48724,Carrollton,MI,Saginaw,24445U,United Way of Saginaw County,1.0,48724
48726,48726,2282.0,102.0,1347.0,0.5902716914986854,8600000US48726,Cass City,MI,Tuscola,24087F,United Way of Tuscola County,1.0,48726
48730,48730,2228.0,122.0,1474.0,0.6615798922800719,8600000US48730,East Tawas,MI,Iosco,24380F,Oscoda Area United Way,2.0,48730
48731,48731,671.0,49.0,411.0,0.6125186289120715,8600000US48731,Elkton,MI,Huron,24034F,Greater Huron County United Way,2.0,48731
48732,48732,5010.0,202.0,3156.0,0.629940119760479,8600000US48732,Essexville,MI,Bay,24050U,United Way of Bay County,5.0,48732
48734,48734,3320.0,195.0,1416.0,0.4265060240963855,8600000US48734,Frankenmuth,MI,Saginaw,24445U,United Way of Saginaw County,4.0,48734
48739,48739,1964.0,110.0,1399.0,0.7123217922606925,8600000US48739,Hale,MI,Iosco,24516F,Ogemaw County United Way,1.0,48739
48746,48746,3181.0,175.0,1676.0,0.5268783401446087,8600000US48746,Millington,MI,Tuscola,24087F,United Way of Tuscola County,1.0,48746
48749,48749,461.0,66.0,291.0,0.631236442516269,8600000US48749,Omer,MI,Arenac,24516F,Ogemaw County United Way,1.0,48749
48750,48750,4082.0,181.0,2914.0,0.7138657520823126,8600000US48750,Oscoda,MI,Iosco,24380F,Oscoda Area United Way,4.0,48750
48756,48756,1956.0,165.0,1537.0,0.7857873210633947,8600000US48756,Prescott,MI,Ogemaw,24516F,Ogemaw County United Way,1.0,48756
48757,48757,1559.0,89.0,758.0,0.4862091084028223,8600000US48757,Reese,MI,Tuscola,24087F,United Way of Tuscola County,1.0,48757
48761,48761,428.0,87.0,287.0,0.6705607476635514,8600000US48761,South Branch,MI,Iosco,24516F,Ogemaw County United Way,1.0,48761
48763,48763,2028.0,100.0,1157.0,0.5705128205128205,8600000US48763,Tawas City,MI,Iosco,24445U,United Way of Saginaw County,1.0,48763
48768,48768,3943.0,203.0,2567.0,0.6510271366979458,8600000US48768,Vassar,MI,Tuscola,24087F,United Way of Tuscola County,2.0,48768
48801,48801,5092.0,216.0,3432.0,0.6739984289080911,8600000US48801,Alma,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",4.0,48801
48806,48806,646.0,48.0,393.0,0.608359133126935,8600000US48806,Ashley,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",1.0,48806
48808,48808,2471.0,176.0,943.0,0.3816268717118575,8600000US48808,Bath,MI,Clinton,24275U,"Capital Area United Way, Inc.",5.0,48808
48809,48809,4074.0,182.0,2281.0,0.5598919980363279,8600000US48809,Belding,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,13.0,48809
48811,48811,1237.0,94.0,738.0,0.5966046887631367,8600000US48811,Carson City,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,3.0,48811
48813,48813,7882.0,226.0,3706.0,0.470185232174575,8600000US48813,Charlotte,MI,Eaton,24275U,"Capital Area United Way, Inc.",31.0,48813
48815,48815,903.0,99.0,365.0,0.4042081949058693,8600000US48815,Clarksville,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,2.0,48815
48817,48817,2401.0,151.0,1362.0,0.5672636401499376,8600000US48817,Corunna,MI,Shiawassee,24390F,United Way of Genesee County (Shiawassee),3.0,48817
48818,48818,1022.0,124.0,676.0,0.6614481409001957,8600000US48818,Crystal,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,1.0,48818
48819,48819,1004.0,90.0,451.0,0.449203187250996,8600000US48819,Dansville,MI,Ingham,24275U,"Capital Area United Way, Inc.",2.0,48819
48820,48820,6726.0,194.0,2313.0,0.3438893844781445,8600000US48820,DeWitt,MI,Clinton,24275U,"Capital Area United Way, Inc.",16.0,48820
48821,48821,2483.0,156.0,910.0,0.3664921465968586,8600000US48821,Dimondale,MI,Eaton,24275U,"Capital Area United Way, Inc.",4.0,48821
48822,48822,1046.0,89.0,369.0,0.3527724665391969,8600000US48822,Eagle,MI,Clinton,24275U,"Capital Area United Way, Inc.",1.0,48822
48823,48823,19946.0,481.0,11433.0,0.573197633610749,8600000US48823,East Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",65.0,48823
48825,48825,0.0,16.0,0.0,,8600000US48825,East Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",6.0,48825
48827,48827,6291.0,230.0,2780.0,0.4419011285964075,8600000US48827,Eaton Rapids,MI,Eaton,24275U,"Capital Area United Way, Inc.",4.0,48827
48829,48829,1326.0,94.0,887.0,0.6689291101055806,8600000US48829,Edmore,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,5.0,48829
48831,48831,1350.0,81.0,789.0,0.5844444444444444,8600000US48831,Elsie,MI,Clinton,24275U,"Capital Area United Way, Inc.",1.0,48831
48836,48836,4986.0,224.0,1995.0,0.4001203369434416,8600000US48836,Fowlerville,MI,Livingston,24225F,Livingston County United Way,13.0,48836
48837,48837,8204.0,220.0,3300.0,0.4022428083861531,8600000US48837,Grand Ledge,MI,Eaton,24275U,"Capital Area United Way, Inc.",15.0,48837
48838,48838,7491.0,331.0,4702.0,0.6276865572019757,8600000US48838,Greenville,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,30.0,48838
48840,48840,5840.0,230.0,2603.0,0.4457191780821918,8600000US48840,Haslett,MI,Ingham,24275U,"Capital Area United Way, Inc.",19.0,48840
48842,48842,8931.0,327.0,4235.0,0.4741910200425484,8600000US48842,Holt,MI,Ingham,24275U,"Capital Area United Way, Inc.",29.0,48842
48843,48843,17162.0,365.0,6356.0,0.3703531056986365,8600000US48843,Howell,MI,Livingston,24225F,Livingston County United Way,37.0,48843
48846,48846,6582.0,277.0,3781.0,0.5744454573078092,8600000US48846,Ionia,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,21.0,48846
48848,48848,2890.0,147.0,1019.0,0.3525951557093426,8600000US48848,Laingsburg,MI,Shiawassee,24390F,United Way of Genesee County (Shiawassee),6.0,48848
48849,48849,2308.0,107.0,1116.0,0.4835355285961871,8600000US48849,Lake Odessa,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,1.0,48849
48850,48850,1696.0,108.0,1023.0,0.6031839622641509,8600000US48850,Lakeview,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,5.0,48850
48851,48851,852.0,131.0,429.0,0.5035211267605634,8600000US48851,Lyons,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,5.0,48851
48853,48853,225.0,28.0,133.0,0.5911111111111111,8600000US48853,Maple Rapids,MI,Clinton,24275U,"Capital Area United Way, Inc.",2.0,48853
48854,48854,7558.0,222.0,3141.0,0.4155861338978566,8600000US48854,Mason,MI,Ingham,24275U,"Capital Area United Way, Inc.",18.0,48854
48855,48855,5836.0,206.0,2047.0,0.3507539410555175,8600000US48855,Howell,MI,Livingston,24225F,Livingston County United Way,10.0,48855
48857,48857,1066.0,130.0,451.0,0.4230769230769231,8600000US48857,Morrice,MI,Shiawassee,24390F,United Way of Genesee County (Shiawassee),1.0,48857
48858,48858,17231.0,382.0,11160.0,0.6476698972781615,8600000US48858,Mount Pleasant,MI,Isabella,24355F,"United Way of Gratiot and Isabella Counties, Inc.",23.0,48858
48860,48860,610.0,64.0,325.0,0.5327868852459017,8600000US48860,Muir,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,1.0,48860
48861,48861,572.0,64.0,266.0,0.465034965034965,8600000US48861,Mulliken,MI,Eaton,24275U,"Capital Area United Way, Inc.",2.0,48861
48864,48864,9162.0,289.0,3195.0,0.3487229862475442,8600000US48864,Okemos,MI,Ingham,24275U,"Capital Area United Way, Inc.",15.0,48864
48865,48865,753.0,86.0,520.0,0.6905710491367862,8600000US48865,Orleans,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,3.0,48865
48866,48866,1845.0,86.0,904.0,0.4899728997289972,8600000US48866,Ovid,MI,Clinton,24275U,"Capital Area United Way, Inc.",2.0,48866
48867,48867,11395.0,227.0,6719.0,0.5896445809565599,8600000US48867,Owosso,MI,Shiawassee,24390F,United Way of Genesee County (Shiawassee),8.0,48867
48871,48871,783.0,59.0,379.0,0.4840357598978289,8600000US48871,Perrinton,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",1.0,48871
48872,48872,2652.0,193.0,1079.0,0.4068627450980392,8600000US48872,Perry,MI,Shiawassee,24390F,United Way of Genesee County (Shiawassee),2.0,48872
48875,48875,3908.0,204.0,1671.0,0.4275844421699079,8600000US48875,Portland,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,7.0,48875
48876,48876,1624.0,122.0,775.0,0.4772167487684729,8600000US48876,Potterville,MI,Eaton,24275U,"Capital Area United Way, Inc.",3.0,48876
48877,48877,953.0,84.0,585.0,0.6138509968520461,8600000US48877,Riverdale,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",3.0,48877
48879,48879,6776.0,210.0,3124.0,0.461038961038961,8600000US48879,Saint Johns,MI,Clinton,24275U,"Capital Area United Way, Inc.",2.0,48879
48880,48880,2523.0,172.0,1541.0,0.6107808164883076,8600000US48880,Saint Louis,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",2.0,48880
48881,48881,2143.0,157.0,995.0,0.4643023798413439,8600000US48881,Saranac,MI,Ionia,24230F,United Way Montcalm - Ionia Counties,5.0,48881
48883,48883,2686.0,149.0,1417.0,0.5275502606105733,8600000US48883,Shepherd,MI,Isabella,24355F,"United Way of Gratiot and Isabella Counties, Inc.",3.0,48883
48884,48884,1613.0,111.0,979.0,0.6069435833849969,8600000US48884,Sheridan,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,3.0,48884
48885,48885,374.0,62.0,187.0,0.5,8600000US48885,Sidney,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,3.0,48885
48886,48886,789.0,98.0,446.0,0.5652724968314322,8600000US48886,Six Lakes,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,2.0,48886
48888,48888,2452.0,123.0,1451.0,0.5917618270799347,8600000US48888,Stanton,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,11.0,48888
48889,48889,559.0,59.0,350.0,0.6261180679785331,8600000US48889,Sumner,MI,Gratiot,24355F,"United Way of Gratiot and Isabella Counties, Inc.",2.0,48889
48890,48890,817.0,72.0,450.0,0.5507955936352509,8600000US48890,Sunfield,MI,Eaton,24275U,"Capital Area United Way, Inc.",1.0,48890
48891,48891,1162.0,97.0,632.0,0.5438898450946644,8600000US48891,Vestaburg,MI,Montcalm,24230F,United Way Montcalm - Ionia Counties,4.0,48891
48892,48892,1799.0,94.0,794.0,0.4413563090605892,8600000US48892,Webberville,MI,Ingham,24275U,"Capital Area United Way, Inc.",2.0,48892
48893,48893,2006.0,119.0,988.0,0.4925224327018943,8600000US48893,Weidman,MI,Isabella,24355F,"United Way of Gratiot and Isabella Counties, Inc.",6.0,48893
48895,48895,4511.0,186.0,1300.0,0.2881844380403458,8600000US48895,Williamston,MI,Ingham,24275U,"Capital Area United Way, Inc.",8.0,48895
48906,48906,10575.0,321.0,6518.0,0.6163593380614657,8600000US48906,Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",75.0,48906
48910,48910,15698.0,340.0,10805.0,0.6883042425786724,8600000US48910,Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",68.0,48910
48911,48911,16232.0,486.0,10420.0,0.6419418432725481,8600000US48911,Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",82.0,48911
48912,48912,7801.0,340.0,4913.0,0.6297910524291758,8600000US48912,Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",61.0,48912
48915,48915,3817.0,263.0,2443.0,0.6400314383023317,8600000US48915,Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",25.0,48915
48917,48917,14736.0,405.0,7219.0,0.4898887079261672,8600000US48917,Lansing,MI,Eaton,24275U,"Capital Area United Way, Inc.",48.0,48917
48933,48933,1461.0,241.0,1217.0,0.8329911019849419,8600000US48933,Lansing,MI,Ingham,24275U,"Capital Area United Way, Inc.",7.0,48933
49001,49001,8884.0,317.0,5934.0,0.6679423683025664,8600000US49001,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,50.0,49001
49002,49002,8436.0,326.0,4424.0,0.5244191559981034,8600000US49002,Portage,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,21.0,49002
49004,49004,6373.0,215.0,3378.0,0.5300486427114389,8600000US49004,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,29.0,49004
49006,49006,10366.0,441.0,6827.0,0.6585954080648273,8600000US49006,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,32.0,49006
49007,49007,4055.0,309.0,3064.0,0.7556103575832306,8600000US49007,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,31.0,49007
49008,49008,6863.0,300.0,3913.0,0.5701588226723008,8600000US49008,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,23.0,49008
49009,49009,18439.0,530.0,8420.0,0.4566408156624545,8600000US49009,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,50.0,49009
49010,49010,6722.0,291.0,3422.0,0.5090746801547159,8600000US49010,Allegan,MI,Allegan,24010F,Allegan County United Way,62.0,49010
49011,49011,816.0,80.0,503.0,0.616421568627451,8600000US49011,Athens,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,1.0,49011
49012,49012,1376.0,130.0,533.0,0.3873546511627907,8600000US49012,Augusta,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,2.0,49012
49013,49013,1894.0,128.0,1150.0,0.6071805702217529,8600000US49013,Bangor,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",3.0,49013
49014,49014,8192.0,299.0,4581.0,0.5592041015625,8600000US49014,Battle Creek,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,6.0,49014
49015,49015,11186.0,357.0,5887.0,0.5262828535669587,8600000US49015,Battle Creek,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,23.0,49015
49017,49017,8914.0,350.0,5500.0,0.617006955351133,8600000US49017,Battle Creek,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,24.0,49017
49021,49021,2401.0,130.0,1229.0,0.5118700541441066,8600000US49021,Bellevue,MI,Eaton,24275U,"Capital Area United Way, Inc.",8.0,49021
49022,49022,12980.0,384.0,9706.0,0.7477657935285054,8600000US49022,Benton Harbor,MI,Berrien,24480U,United Way of Southwest Michigan,22.0,49022
49024,49024,11945.0,313.0,5277.0,0.4417748011720385,8600000US49024,Portage,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,24.0,49024
49028,49028,2520.0,114.0,1371.0,0.544047619047619,8600000US49028,Bronson,MI,Branch,24118F,"Branch County United Way, Inc.",4.0,49028
49031,49031,3058.0,179.0,1731.0,0.566056245912361,8600000US49031,Cassopolis,MI,Cass,24480U,United Way of Southwest Michigan,6.0,49031
49032,49032,1089.0,109.0,535.0,0.4912764003673094,8600000US49032,Centreville,MI,Saint Joseph,24485F,St. Joseph County United Way,2.0,49032
49033,49033,723.0,119.0,230.0,0.318118948824343,8600000US49033,Ceresco,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,2.0,49033
49034,49034,1009.0,92.0,451.0,0.4469772051536174,8600000US49034,Climax,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,5.0,49034
49036,49036,9020.0,272.0,5301.0,0.5876940133037694,8600000US49036,Coldwater,MI,Branch,24118F,"Branch County United Way, Inc.",29.0,49036
49037,49037,8768.0,307.0,6643.0,0.7576414233576643,8600000US49037,Battle Creek,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,19.0,49037
49038,49038,3852.0,258.0,2036.0,0.5285565939771547,8600000US49038,Coloma,MI,Berrien,24480U,United Way of Southwest Michigan,6.0,49038
49040,49040,1376.0,148.0,861.0,0.6257267441860465,8600000US49040,Colon,MI,Saint Joseph,24485F,St. Joseph County United Way,3.0,49040
49045,49045,2084.0,156.0,1294.0,0.6209213051823417,8600000US49045,Decatur,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",3.0,49045
49046,49046,3478.0,268.0,1568.0,0.4508338125359402,8600000US49046,Delton,MI,Barry,24205F,Barry County United Way,6.0,49046
49047,49047,6355.0,228.0,4074.0,0.6410700236034619,8600000US49047,Dowagiac,MI,Cass,24480U,United Way of Southwest Michigan,5.0,49047
49048,49048,9909.0,447.0,6052.0,0.6107578968614391,8600000US49048,Kalamazoo,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,43.0,49048
49050,49050,612.0,97.0,268.0,0.4379084967320261,8600000US49050,Dowling,MI,Barry,24205F,Barry County United Way,1.0,49050
49052,49052,326.0,37.0,183.0,0.5613496932515337,8600000US49052,Fulton,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,2.0,49052
49053,49053,2748.0,157.0,1330.0,0.4839883551673944,8600000US49053,Galesburg,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,4.0,49053
49055,49055,2422.0,175.0,1260.0,0.5202312138728323,8600000US49055,Gobles,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",7.0,49055
49056,49056,1304.0,250.0,822.0,0.6303680981595092,8600000US49056,Grand Junction,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",6.0,49056
49057,49057,2215.0,161.0,1361.0,0.6144469525959368,8600000US49057,Hartford,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",4.0,49057
49058,49058,7564.0,271.0,3656.0,0.4833421470121629,8600000US49058,Hastings,MI,Barry,24205F,Barry County United Way,14.0,49058
49060,49060,777.0,171.0,417.0,0.5366795366795367,8600000US49060,Hickory Corners,MI,Barry,24205F,Barry County United Way,1.0,49060
49061,49061,582.0,82.0,270.0,0.4639175257731959,8600000US49061,Jones,MI,Cass,24480U,United Way of Southwest Michigan,2.0,49061
49064,49064,1387.0,117.0,733.0,0.528478731074261,8600000US49064,Lawrence,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",6.0,49064
49065,49065,2522.0,169.0,1225.0,0.4857256145915939,8600000US49065,Lawton,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",2.0,49065
49066,49066,218.0,38.0,155.0,0.7110091743119266,8600000US49066,Leonidas,MI,Saint Joseph,24485F,St. Joseph County United Way,1.0,49066
49067,49067,1749.0,104.0,928.0,0.5305889079473985,8600000US49067,Marcellus,MI,Cass,24480U,United Way of Southwest Michigan,1.0,49067
49068,49068,6371.0,182.0,3253.0,0.5105948830638832,8600000US49068,Marshall,MI,Calhoun,24315F,Marshall United Way,6.0,49068
49070,49070,980.0,88.0,512.0,0.5224489795918368,8600000US49070,Martin,MI,Allegan,24010F,Allegan County United Way,3.0,49070
49071,49071,3600.0,246.0,1125.0,0.3125,8600000US49071,Mattawan,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",7.0,49071
49073,49073,1859.0,129.0,1103.0,0.593329747175901,8600000US49073,Nashville,MI,Barry,24205F,Barry County United Way,5.0,49073
49076,49076,1450.0,83.0,727.0,0.5013793103448276,8600000US49076,Olivet,MI,Eaton,24275U,"Capital Area United Way, Inc.",6.0,49076
49078,49078,3729.0,184.0,2106.0,0.5647626709573612,8600000US49078,Otsego,MI,Allegan,24010F,Allegan County United Way,15.0,49078
49079,49079,5250.0,280.0,2509.0,0.4779047619047619,8600000US49079,Paw Paw,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",16.0,49079
49080,49080,6103.0,285.0,2778.0,0.4551859741110929,8600000US49080,Plainwell,MI,Allegan,24010F,Allegan County United Way,19.0,49080
49082,49082,2348.0,136.0,1317.0,0.5609028960817717,8600000US49082,Quincy,MI,Branch,24118F,"Branch County United Way, Inc.",1.0,49082
49083,49083,3058.0,213.0,976.0,0.3191628515369522,8600000US49083,Richland,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,4.0,49083
49085,49085,10187.0,279.0,4034.0,0.3959948954549916,8600000US49085,Saint Joseph,MI,Berrien,24480U,United Way of Southwest Michigan,23.0,49085
49087,49087,2338.0,155.0,792.0,0.3387510692899914,8600000US49087,Schoolcraft,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,10.0,49087
49089,49089,647.0,81.0,390.0,0.6027820710973725,8600000US49089,Sherwood,MI,Branch,24485F,St. Joseph County United Way,2.0,49089
49090,49090,6215.0,279.0,3560.0,0.5728077232502011,8600000US49090,South Haven,MI,Van Buren,24395F,"Van Buren County United Way, Inc.",11.0,49090
49091,49091,7805.0,267.0,4727.0,0.6056374119154389,8600000US49091,Sturgis,MI,Saint Joseph,24485F,St. Joseph County United Way,13.0,49091
49092,49092,783.0,66.0,459.0,0.5862068965517241,8600000US49092,Tekonsha,MI,Calhoun,24260U,United Way of the Battle Creek and Kalamazoo Region,1.0,49092
49093,49093,7358.0,229.0,4139.0,0.5625169883120413,8600000US49093,Three Rivers,MI,Saint Joseph,24485F,St. Joseph County United Way,13.0,49093
49094,49094,1665.0,104.0,1001.0,0.6012012012012012,8600000US49094,Union City,MI,Branch,24118F,"Branch County United Way, Inc.",4.0,49094
49095,49095,893.0,116.0,352.0,0.3941769316909294,8600000US49095,Vandalia,MI,Cass,24480U,United Way of Southwest Michigan,1.0,49095
49097,49097,4303.0,168.0,1843.0,0.42830583313967,8600000US49097,Vicksburg,MI,Kalamazoo,24260U,United Way of the Battle Creek and Kalamazoo Region,15.0,49097
49098,49098,2259.0,192.0,1402.0,0.6206285967242142,8600000US49098,Watervliet,MI,Berrien,24480U,United Way of Southwest Michigan,6.0,49098
49099,49099,2407.0,158.0,1406.0,0.5841296219360199,8600000US49099,White Pigeon,MI,Saint Joseph,24485F,St. Joseph County United Way,2.0,49099
49101,49101,1220.0,82.0,676.0,0.5540983606557377,8600000US49101,Baroda,MI,Berrien,24480U,United Way of Southwest Michigan,2.0,49101
49102,49102,567.0,101.0,274.0,0.4832451499118165,8600000US49102,Berrien Center,MI,Berrien,24480U,United Way of Southwest Michigan,2.0,49102
49103,49103,3665.0,188.0,2197.0,0.5994542974079127,8600000US49103,Berrien Springs,MI,Berrien,24480U,United Way of Southwest Michigan,12.0,49103
49106,49106,2264.0,197.0,1075.0,0.4748233215547703,8600000US49106,Bridgman,MI,Berrien,24480U,United Way of Southwest Michigan,3.0,49106
49107,49107,4144.0,214.0,2488.0,0.6003861003861004,8600000US49107,Buchanan,MI,Berrien,24480U,United Way of Southwest Michigan,9.0,49107
49111,49111,1370.0,107.0,777.0,0.5671532846715328,8600000US49111,Eau Claire,MI,Berrien,24480U,United Way of Southwest Michigan,1.0,49111
49112,49112,3986.0,197.0,1820.0,0.4565980933266432,8600000US49112,Edwardsburg,MI,Cass,24480U,United Way of Southwest Michigan,5.0,49112
49113,49113,778.0,60.0,429.0,0.5514138817480719,8600000US49113,Galien,MI,Berrien,24480U,United Way of Southwest Michigan,4.0,49113
49117,49117,1762.0,114.0,898.0,0.5096481271282634,8600000US49117,New Buffalo,MI,Berrien,24480U,United Way of Southwest Michigan,1.0,49117
