,ZIP,total,me_total,vita_eligible,vita_per_capita,id
21271,62015,239,68,125,0.5230125523012552,8600000US62015
21272,62016,1479,120,774,0.5233265720081136,8600000US62016
21273,62017,569,108,352,0.6186291739894552,8600000US62017
21274,62018,1123,213,762,0.678539626001781,8600000US62018
21275,62019,148,51,85,0.5743243243243243,8600000US62019
21276,62021,387,98,89,0.22997416020671835,8600000US62021
21277,62022,387,91,119,0.30749354005167956,8600000US62022
21278,62023,30,15,16,0.5333333333333333,8600000US62023
21279,62024,4107,274,1897,0.4618943267591916,8600000US62024
21280,62025,12548,542,4206,0.33519285941982785,8600000US62025
21281,62027,238,57,103,0.4327731092436975,8600000US62027
21282,62028,304,84,194,0.6381578947368421,8600000US62028
21283,62030,55,33,47,0.8545454545454545,8600000US62030
21284,62031,284,70,149,0.5246478873239436,8600000US62031
21285,62032,339,72,164,0.4837758112094395,8600000US62032
21286,62033,1979,145,1084,0.5477513895907024,8600000US62033
21287,62034,5528,312,1880,0.34008683068017365,8600000US62034
21288,62035,7051,353,3071,0.4355410580059566,8600000US62035
21289,62036,277,46,111,0.4007220216606498,8600000US62036
21290,62037,790,137,400,0.5063291139240507,8600000US62037
21291,62040,17726,580,9609,0.5420850727744556,8600000US62040
21292,62044,855,89,419,0.49005847953216375,8600000US62044
21293,62045,175,61,68,0.38857142857142857,8600000US62045
21294,62046,282,64,112,0.3971631205673759,8600000US62046
21295,62047,507,85,206,0.40631163708086787,8600000US62047
21296,62048,747,189,494,0.6613119143239625,8600000US62048
21297,62049,2567,450,1202,0.4682508765095442,8600000US62049
21298,62050,116,45,51,0.4396551724137931,8600000US62050
21299,62051,369,97,282,0.7642276422764228,8600000US62051
21300,62052,4789,295,2151,0.4491543119649196,8600000US62052
21301,62053,182,40,124,0.6813186813186813,8600000US62053
21302,62054,152,35,111,0.7302631578947368,8600000US62054
21303,62056,4048,216,2383,0.5886857707509882,8600000US62056
21304,62058,345,66,178,0.5159420289855072,8600000US62058
21305,62059,172,67,157,0.9127906976744186,8600000US62059
21306,62060,2017,297,1634,0.8101140307387209,8600000US62060
21307,62061,687,111,262,0.3813682678311499,8600000US62061
21308,62062,3427,256,1302,0.37992413189378466,8600000US62062
21309,62063,413,95,208,0.5036319612590799,8600000US62063
21310,62065,52,42,14,0.2692307692307692,8600000US62065
21311,62067,824,187,357,0.433252427184466,8600000US62067
21312,62069,1455,112,839,0.5766323024054982,8600000US62069
21313,62070,0,12,0,,8600000US62070
21314,62074,485,101,174,0.35876288659793815,8600000US62074
21315,62075,1414,158,676,0.4780763790664781,8600000US62075
21316,62076,59,24,37,0.6271186440677966,8600000US62076
21317,62077,111,29,66,0.5945945945945946,8600000US62077
21318,62078,28,14,17,0.6071428571428571,8600000US62078
21319,62079,88,68,72,0.8181818181818182,8600000US62079
21320,62080,855,108,511,0.5976608187134503,8600000US62080
21321,62081,114,40,74,0.6491228070175439,8600000US62081
21322,62082,1031,113,643,0.623666343355965,8600000US62082
21323,62083,105,71,85,0.8095238095238095,8600000US62083
21324,62084,710,108,402,0.5661971830985916,8600000US62084
21325,62085,61,22,44,0.7213114754098361,8600000US62085
21326,62086,501,72,295,0.5888223552894212,8600000US62086
21327,62087,876,124,562,0.6415525114155252,8600000US62087
21328,62088,2834,207,1558,0.5497529992942837,8600000US62088
21329,62089,192,57,130,0.6770833333333334,8600000US62089
21330,62090,505,114,349,0.691089108910891,8600000US62090
21331,62091,138,65,63,0.45652173913043476,8600000US62091
21332,62092,1106,107,719,0.6500904159132007,8600000US62092
21333,62093,143,37,101,0.7062937062937062,8600000US62093
21334,62094,373,72,234,0.6273458445040214,8600000US62094
21335,62095,4434,296,2472,0.557510148849797,8600000US62095
21336,62097,1073,144,384,0.35787511649580617,8600000US62097
21337,62098,7,13,7,1.0,8600000US62098
21338,62201,2687,411,2361,0.8786751023446222,8600000US62201
21339,62203,3138,324,2313,0.737093690248566,8600000US62203
21340,62204,3526,336,2927,0.8301191151446398,8600000US62204
21341,62205,3151,361,2354,0.7470644239923834,8600000US62205
21342,62206,5475,466,4213,0.7694977168949771,8600000US62206
21343,62207,3823,402,3182,0.8323306303949778,8600000US62207
21344,62208,6830,408,2989,0.4376281112737921,8600000US62208
21345,62214,556,85,174,0.3129496402877698,8600000US62214
21346,62215,776,100,288,0.3711340206185567,8600000US62215
21347,62216,945,93,350,0.37037037037037035,8600000US62216
21348,62217,378,101,199,0.5264550264550265,8600000US62217
21349,62218,698,133,224,0.3209169054441261,8600000US62218
21350,62219,430,80,280,0.6511627906976745,8600000US62219
21351,62220,7521,468,3976,0.5286531046403404,8600000US62220
21352,62221,12611,618,5454,0.4324795813178971,8600000US62221
21353,62223,7620,534,3571,0.46863517060367454,8600000US62223
21354,62225,1481,166,505,0.3409858203916273,8600000US62225
21355,62226,11997,728,6070,0.5059598232891557,8600000US62226
21356,62230,2685,161,1035,0.3854748603351955,8600000US62230
21357,62231,2795,169,1399,0.5005366726296959,8600000US62231
21358,62232,2429,333,1175,0.48373816385343765,8600000US62232
21359,62233,2759,242,1536,0.5567234505255527,8600000US62233
21360,62234,13713,432,6986,0.50944359367024,8600000US62234
21361,62236,5175,251,1258,0.24309178743961352,8600000US62236
21362,62237,1053,112,601,0.5707502374169041,8600000US62237
21363,62238,252,50,128,0.5079365079365079,8600000US62238
21364,62239,1936,266,1074,0.5547520661157025,8600000US62239
21365,62240,551,224,417,0.7568058076225045,8600000US62240
21366,62241,355,72,147,0.4140845070422535,8600000US62241
21367,62242,514,83,251,0.4883268482490272,8600000US62242
21368,62243,2255,274,958,0.42483370288248334,8600000US62243
21369,62244,407,77,176,0.43243243243243246,8600000US62244
21370,62245,780,94,315,0.40384615384615385,8600000US62245
21371,62246,3655,271,1972,0.5395348837209303,8600000US62246
21372,62248,158,41,77,0.4873417721518987,8600000US62248
21373,62249,6559,245,2458,0.37475224881841745,8600000US62249
21374,62250,259,61,154,0.5945945945945946,8600000US62250
21375,62253,297,76,221,0.7441077441077442,8600000US62253
21376,62254,2281,214,944,0.41385357299430076,8600000US62254
21377,62255,317,64,164,0.5173501577287066,8600000US62255
21378,62257,994,122,459,0.46177062374245476,8600000US62257
21379,62258,3334,234,1163,0.34883023395320933,8600000US62258
21380,62260,2747,246,1039,0.37823079723334546,8600000US62260
21381,62261,39,27,39,1.0,8600000US62261
21382,62262,786,135,458,0.5826972010178118,8600000US62262
21383,62263,2138,135,1051,0.4915809167446211,8600000US62263
21384,62264,1301,158,541,0.4158339738662567,8600000US62264
21385,62265,1720,142,470,0.27325581395348836,8600000US62265
21386,62266,0,12,0,,8600000US62266
21387,62268,369,75,147,0.3983739837398374,8600000US62268
21388,62269,12419,468,4123,0.3319913036476367,8600000US62269
21389,62271,832,89,369,0.44350961538461536,8600000US62271
21390,62272,660,94,429,0.65,8600000US62272
21391,62273,85,44,42,0.49411764705882355,8600000US62273
21392,62274,2779,213,1585,0.5703490464195754,8600000US62274
21393,62275,1267,113,483,0.3812154696132597,8600000US62275
21394,62277,496,73,233,0.46975806451612906,8600000US62277
21395,62278,2563,198,1210,0.4721030042918455,8600000US62278
21396,62279,6,10,0,0.0,8600000US62279
21397,62280,214,59,58,0.27102803738317754,8600000US62280
21398,62281,958,123,207,0.2160751565762004,8600000US62281
21399,62282,201,50,87,0.43283582089552236,8600000US62282
21400,62284,222,49,145,0.6531531531531531,8600000US62284
21401,62285,1745,168,555,0.31805157593123207,8600000US62285
21402,62286,2643,232,1398,0.52894438138479,8600000US62286
21403,62288,1191,126,582,0.48866498740554154,8600000US62288
21404,62289,114,43,77,0.6754385964912281,8600000US62289
21405,62292,341,66,217,0.6363636363636364,8600000US62292
21406,62293,1685,168,758,0.44985163204747775,8600000US62293
21407,62294,5283,278,1754,0.3320083286011736,8600000US62294
21408,62295,530,78,200,0.37735849056603776,8600000US62295
21409,62297,182,83,83,0.45604395604395603,8600000US62297
21410,62298,7033,283,2588,0.3679795250959761,8600000US62298
21411,62301,13618,456,8952,0.6573652518725217,8600000US62301
21412,62305,7886,489,3127,0.39652548820694905,8600000US62305
21413,62311,376,75,268,0.7127659574468085,8600000US62311
21414,62312,773,94,436,0.5640362225097024,8600000US62312
21415,62313,191,59,95,0.4973821989528796,8600000US62313
21416,62314,273,74,126,0.46153846153846156,8600000US62314
21417,62316,296,72,160,0.5405405405405406,8600000US62316
21418,62319,103,47,65,0.6310679611650486,8600000US62319
21419,62320,863,138,399,0.4623406720741599,8600000US62320
21420,62321,1623,131,667,0.41096734442390637,8600000US62321
21421,62323,82,29,46,0.5609756097560976,8600000US62323
21422,62324,509,103,279,0.5481335952848723,8600000US62324
21423,62325,161,38,67,0.4161490683229814,8600000US62325
21424,62326,967,137,608,0.6287487073422957,8600000US62326
21425,62330,798,108,471,0.5902255639097744,8600000US62330
21426,62334,67,26,55,0.8208955223880597,8600000US62334
21427,62336,16,10,12,0.75,8600000US62336
21428,62338,445,86,202,0.45393258426966293,8600000US62338
21429,62339,381,69,190,0.49868766404199477,8600000US62339
21430,62340,742,113,491,0.6617250673854448,8600000US62340
21431,62341,1387,112,755,0.5443403028118241,8600000US62341
21432,62343,319,71,185,0.5799373040752351,8600000US62343
21433,62344,12,13,0,0.0,8600000US62344
21434,62345,177,51,85,0.480225988700565,8600000US62345
21435,62346,77,29,38,0.4935064935064935,8600000US62346
21436,62347,693,111,234,0.33766233766233766,8600000US62347
21437,62348,38,13,15,0.39473684210526316,8600000US62348
21438,62349,315,60,184,0.5841269841269842,8600000US62349
21439,62351,704,92,294,0.41761363636363635,8600000US62351
21440,62352,109,39,75,0.6880733944954128,8600000US62352
21441,62353,1421,148,740,0.5207600281491908,8600000US62353
21442,62354,543,80,326,0.6003683241252302,8600000US62354
21443,62355,308,56,165,0.5357142857142857,8600000US62355
21444,62356,225,53,129,0.5733333333333334,8600000US62356
21445,62357,144,41,105,0.7291666666666666,8600000US62357
21446,62358,214,56,99,0.46261682242990654,8600000US62358
21447,62359,55,30,24,0.43636363636363634,8600000US62359
21448,62360,667,127,310,0.46476761619190404,8600000US62360
21449,62361,116,32,74,0.6379310344827587,8600000US62361
21450,62362,147,31,106,0.7210884353741497,8600000US62362
21451,62363,2306,142,1349,0.5849956634865568,8600000US62363
21452,62365,201,54,101,0.5024875621890548,8600000US62365
21453,62366,591,81,365,0.6175972927241963,8600000US62366
21454,62367,543,122,304,0.5598526703499079,8600000US62367
21455,62370,129,44,66,0.5116279069767442,8600000US62370
21456,62373,118,40,76,0.6440677966101694,8600000US62373
21457,62374,190,56,132,0.6947368421052632,8600000US62374
21458,62375,275,88,88,0.32,8600000US62375
21459,62376,452,69,221,0.4889380530973451,8600000US62376
21460,62378,394,69,207,0.5253807106598984,8600000US62378
21461,62379,778,108,404,0.519280205655527,8600000US62379
21462,62380,133,50,86,0.6466165413533834,8600000US62380
21463,62401,7874,296,4089,0.5193040386080772,8600000US62401
21464,62410,449,71,168,0.3741648106904232,8600000US62410
21465,62411,1755,158,939,0.535042735042735,8600000US62411
21466,62413,138,46,39,0.2826086956521739,8600000US62413
21467,62414,707,94,433,0.6124469589816125,8600000US62414
21468,62417,1269,244,782,0.6162332545311269,8600000US62417
21469,62418,848,128,504,0.5943396226415094,8600000US62418
21470,62419,103,32,72,0.6990291262135923,8600000US62419
21471,62420,2045,144,1122,0.5486552567237164,8600000US62420
21472,62421,201,61,93,0.4626865671641791,8600000US62421
21473,62422,453,90,268,0.5916114790286976,8600000US62422
21474,62423,203,94,42,0.20689655172413793,8600000US62423
21475,62424,890,99,370,0.4157303370786517,8600000US62424
21476,62425,226,77,87,0.38495575221238937,8600000US62425
21477,62426,361,70,251,0.6952908587257618,8600000US62426
21478,62427,839,125,438,0.5220500595947557,8600000US62427
21479,62428,1145,149,667,0.5825327510917031,8600000US62428
21480,62431,366,70,213,0.5819672131147541,8600000US62431
21481,62432,299,93,119,0.3979933110367893,8600000US62432
21482,62433,468,94,247,0.5277777777777778,8600000US62433
21483,62434,134,34,52,0.3880597014925373,8600000US62434
21484,62436,226,47,138,0.6106194690265486,8600000US62436
21485,62438,113,60,46,0.40707964601769914,8600000US62438
21486,62439,3170,199,1815,0.5725552050473186,8600000US62439
21487,62440,528,120,321,0.6079545454545454,8600000US62440
21488,62441,2972,219,1338,0.45020188425302826,8600000US62441
21489,62442,1181,149,684,0.5791701947502117,8600000US62442
21490,62443,625,108,342,0.5472,8600000US62443
21491,62444,173,75,134,0.7745664739884393,8600000US62444
21492,62445,427,79,222,0.5199063231850117,8600000US62445
21493,62446,150,34,57,0.38,8600000US62446
21494,62447,1289,147,538,0.417377812257564,8600000US62447
21495,62448,2263,132,1277,0.5642951833848873,8600000US62448
21496,62449,1488,157,993,0.6673387096774194,8600000US62449
21497,62450,5154,229,2784,0.540162980209546,8600000US62450
21498,62451,902,111,543,0.6019955654101996,8600000US62451
21499,62452,119,46,86,0.7226890756302521,8600000US62452
21500,62454,3991,336,2267,0.5680280631420697,8600000US62454
21501,62458,824,108,482,0.5849514563106796,8600000US62458
21502,62459,112,36,63,0.5625,8600000US62459
21503,62460,485,103,281,0.5793814432989691,8600000US62460
21504,62461,307,54,159,0.5179153094462541,8600000US62461
21505,62462,471,108,280,0.5944798301486199,8600000US62462
21506,62463,491,90,255,0.5193482688391039,8600000US62463
21507,62465,348,63,136,0.39080459770114945,8600000US62465
21508,62466,1179,258,568,0.4817642069550466,8600000US62466
21509,62467,1527,140,498,0.32612966601178783,8600000US62467
21510,62468,976,109,407,0.41700819672131145,8600000US62468
21511,62469,223,85,129,0.57847533632287,8600000US62469
21512,62471,3649,220,2301,0.6305837215675527,8600000US62471
21513,62473,483,90,247,0.5113871635610766,8600000US62473
21514,62474,325,64,192,0.5907692307692308,8600000US62474
21515,62475,182,87,71,0.3901098901098901,8600000US62475
21516,62476,629,66,341,0.5421303656597775,8600000US62476
21517,62477,228,69,136,0.5964912280701754,8600000US62477
21518,62478,107,40,63,0.5887850467289719,8600000US62478
21519,62479,297,71,110,0.37037037037037035,8600000US62479
21520,62480,234,51,160,0.6837606837606838,8600000US62480
21521,62481,141,42,82,0.5815602836879432,8600000US62481
21522,62501,1000,133,347,0.347,8600000US62501
21523,62510,743,161,497,0.6689098250336474,8600000US62510
21524,62512,202,51,114,0.5643564356435643,8600000US62512
21525,62513,646,96,321,0.4969040247678019,8600000US62513
21526,62514,156,59,90,0.5769230769230769,8600000US62514
21527,62515,399,62,127,0.3182957393483709,8600000US62515
21528,62517,77,25,40,0.5194805194805194,8600000US62517
21529,62518,59,26,40,0.6779661016949152,8600000US62518
21530,62519,37,38,0,0.0,8600000US62519
21531,62520,659,100,274,0.4157814871016692,8600000US62520
21532,62521,14582,498,7698,0.527911123302702,8600000US62521
21533,62522,6094,438,3568,0.5854939284542172,8600000US62522
21534,62523,336,77,323,0.9613095238095238,8600000US62523
21535,62526,14171,550,9312,0.6571166466727825,8600000US62526
21536,62530,643,116,264,0.4105754276827372,8600000US62530
21537,62531,657,89,264,0.4018264840182648,8600000US62531
21538,62532,44,31,30,0.6818181818181818,8600000US62532
21539,62533,392,90,187,0.4770408163265306,8600000US62533
21540,62534,525,78,266,0.5066666666666667,8600000US62534
21541,62535,1282,125,435,0.33931357254290173,8600000US62535
21542,62536,217,78,11,0.05069124423963134,8600000US62536
21543,62537,54,28,36,0.6666666666666666,8600000US62537
21544,62538,197,53,116,0.5888324873096447,8600000US62538
21545,62539,509,74,244,0.4793713163064833,8600000US62539
21546,62540,666,81,352,0.5285285285285285,8600000US62540
21547,62541,10,12,10,1.0,8600000US62541
21548,62543,195,55,105,0.5384615384615384,8600000US62543
21549,62544,645,117,224,0.34728682170542635,8600000US62544
21550,62545,520,88,194,0.3730769230769231,8600000US62545
21551,62546,654,99,281,0.42966360856269115,8600000US62546
21552,62547,382,72,179,0.468586387434555,8600000US62547
21553,62548,981,125,417,0.42507645259938837,8600000US62548
21554,62549,2302,198,762,0.3310165073848827,8600000US62549
21555,62550,1215,121,514,0.42304526748971194,8600000US62550
21556,62551,313,69,155,0.4952076677316294,8600000US62551
21557,62553,154,40,78,0.5064935064935064,8600000US62553
21558,62554,559,120,150,0.26833631484794274,8600000US62554
21559,62555,175,38,60,0.34285714285714286,8600000US62555
21560,62556,163,52,78,0.4785276073619632,8600000US62556
21561,62557,3174,242,1938,0.610586011342155,8600000US62557
21562,62558,1344,105,561,0.4174107142857143,8600000US62558
21563,62560,446,77,222,0.4977578475336323,8600000US62560
21564,62561,2347,339,1320,0.5624201107797188,8600000US62561
21565,62563,2165,160,548,0.2531177829099307,8600000US62563
21566,62565,3178,236,1713,0.5390182504719949,8600000US62565
21567,62567,393,55,232,0.5903307888040712,8600000US62567
21568,62568,6463,290,3759,0.5816184434473155,8600000US62568
21569,62570,239,60,100,0.41841004184100417,8600000US62570
21570,62571,712,145,353,0.4957865168539326,8600000US62571
21571,62572,236,78,118,0.5,8600000US62572
21572,62573,581,85,271,0.4664371772805508,8600000US62573
21573,62601,123,38,39,0.3170731707317073,8600000US62601
21574,62610,60,21,42,0.7,8600000US62610
21575,62611,460,84,194,0.4217391304347826,8600000US62611
21576,62612,725,81,350,0.4827586206896552,8600000US62612
21577,62613,1596,141,484,0.3032581453634085,8600000US62613
21578,62615,2069,218,918,0.44369260512324793,8600000US62615
21579,62617,294,60,213,0.7244897959183674,8600000US62617
21580,62618,2785,141,1646,0.5910233393177737,8600000US62618
21581,62621,439,52,199,0.4533029612756264,8600000US62621
21582,62622,0,12,0,,8600000US62622
21583,62624,172,56,116,0.6744186046511628,8600000US62624
21584,62625,350,94,95,0.2714285714285714,8600000US62625
21585,62626,3011,191,1516,0.5034872135503156,8600000US62626
21586,62627,426,74,224,0.5258215962441315,8600000US62627
21587,62628,334,67,167,0.5,8600000US62628
21588,62629,5358,250,1264,0.23590892123926838,8600000US62629
21589,62630,258,93,76,0.29457364341085274,8600000US62630
21590,62631,137,49,95,0.6934306569343066,8600000US62631
21591,62633,250,73,159,0.636,8600000US62633
21592,62634,398,85,130,0.32663316582914576,8600000US62634
21593,62635,243,36,149,0.6131687242798354,8600000US62635
21594,62638,553,82,169,0.30560578661844484,8600000US62638
21595,62639,132,57,71,0.5378787878787878,8600000US62639
21596,62640,1315,111,659,0.5011406844106464,8600000US62640
21597,62642,579,95,264,0.45595854922279794,8600000US62642
21598,62643,278,76,118,0.4244604316546763,8600000US62643
21599,62644,2078,128,1385,0.6665062560153994,8600000US62644
21600,62649,188,43,103,0.5478723404255319,8600000US62649
21601,62650,10256,308,5715,0.5572347893915757,8600000US62650
21602,62655,249,52,174,0.6987951807228916,8600000US62655
21603,62656,7004,233,3929,0.5609651627641348,8600000US62656
21604,62661,550,99,264,0.48,8600000US62661
21605,62663,83,20,48,0.5783132530120482,8600000US62663
21606,62664,1379,116,700,0.5076142131979695,8600000US62664
21607,62665,617,88,396,0.6418152350081038,8600000US62665
21608,62666,199,40,72,0.36180904522613067,8600000US62666
21609,62667,254,77,157,0.6181102362204725,8600000US62667
21610,62668,584,91,306,0.523972602739726,8600000US62668
21611,62670,1061,146,396,0.37323279924599434,8600000US62670
21612,62671,216,41,77,0.35648148148148145,8600000US62671
21613,62672,85,26,53,0.6235294117647059,8600000US62672
21614,62673,179,64,91,0.5083798882681564,8600000US62673
21615,62674,669,95,407,0.6083707025411061,8600000US62674
21616,62675,2532,151,915,0.3613744075829384,8600000US62675
21617,62677,884,100,355,0.40158371040723984,8600000US62677
21618,62681,2087,190,1114,0.53378054623862,8600000US62681
21619,62682,299,47,122,0.4080267558528428,8600000US62682
21620,62684,2127,218,374,0.1758345086976963,8600000US62684
21621,62685,874,134,458,0.5240274599542334,8600000US62685
21622,62688,331,60,153,0.4622356495468278,8600000US62688
21623,62689,249,87,141,0.5662650602409639,8600000US62689
21624,62690,1652,139,772,0.46731234866828086,8600000US62690
21625,62691,939,97,463,0.49307774227902024,8600000US62691
21626,62692,874,147,546,0.6247139588100686,8600000US62692
21627,62693,633,141,204,0.3222748815165877,8600000US62693
21628,62694,1223,92,620,0.5069501226492232,8600000US62694
21629,62695,111,49,84,0.7567567567567568,8600000US62695
21630,62701,529,82,411,0.776937618147448,8600000US62701
21631,62702,15254,627,9949,0.6522223679035007,8600000US62702
21632,62703,12519,660,8442,0.6743350107836089,8600000US62703
21633,62704,19102,766,10485,0.5488954036226573,8600000US62704
21634,62707,3338,259,1210,0.36249251048532055,8600000US62707
21635,62711,6871,341,1641,0.23882986464852277,8600000US62711
21636,62712,4352,437,1091,0.2506893382352941,8600000US62712
21637,62801,8508,318,5243,0.6162435354960037,8600000US62801
21638,62803,460,80,216,0.46956521739130436,8600000US62803
21639,62806,1490,111,802,0.538255033557047,8600000US62806
21640,62807,431,112,153,0.35498839907192575,8600000US62807
21641,62808,678,93,384,0.5663716814159292,8600000US62808
21642,62809,57,21,26,0.45614035087719296,8600000US62809
21643,62810,396,65,225,0.5681818181818182,8600000US62810
21644,62811,116,32,87,0.75,8600000US62811
21645,62812,4649,246,2897,0.6231447623144762,8600000US62812
21646,62814,719,67,379,0.5271210013908206,8600000US62814
21647,62815,97,36,46,0.4742268041237113,8600000US62815
21648,62816,532,87,287,0.5394736842105263,8600000US62816
21649,62817,313,117,161,0.5143769968051118,8600000US62817
21650,62818,154,40,75,0.487012987012987,8600000US62818
21651,62819,148,33,114,0.7702702702702703,8600000US62819
21652,62820,64,33,36,0.5625,8600000US62820
21653,62821,3232,168,1952,0.6039603960396039,8600000US62821
21654,62822,1292,148,994,0.7693498452012384,8600000US62822
21655,62823,692,97,395,0.5708092485549133,8600000US62823
21656,62824,726,102,437,0.6019283746556474,8600000US62824
21657,62825,77,26,51,0.6623376623376623,8600000US62825
21658,62827,578,90,369,0.6384083044982699,8600000US62827
21659,62828,597,137,324,0.542713567839196,8600000US62828
21660,62829,31,46,31,1.0,8600000US62829
21661,62830,611,82,384,0.6284779050736498,8600000US62830
21662,62831,185,48,88,0.4756756756756757,8600000US62831
21663,62832,3816,197,2259,0.5919811320754716,8600000US62832
21664,62833,143,40,66,0.46153846153846156,8600000US62833
21665,62835,476,84,340,0.7142857142857143,8600000US62835
21666,62836,298,48,129,0.43288590604026844,8600000US62836
21667,62837,4087,168,2417,0.5913873256667482,8600000US62837
21668,62838,742,139,418,0.5633423180592992,8600000US62838
21669,62839,2688,162,1435,0.5338541666666666,8600000US62839
21670,62841,29,19,24,0.8275862068965517,8600000US62841
21671,62842,314,65,214,0.6815286624203821,8600000US62842
21672,62843,107,64,84,0.7850467289719626,8600000US62843
21673,62844,863,113,511,0.5921205098493627,8600000US62844
21674,62846,326,73,210,0.6441717791411042,8600000US62846
21675,62848,259,53,129,0.4980694980694981,8600000US62848
21676,62849,826,97,416,0.5036319612590799,8600000US62849
21677,62850,204,86,128,0.6274509803921569,8600000US62850
21678,62851,60,33,32,0.5333333333333333,8600000US62851
21679,62852,38,15,25,0.6578947368421053,8600000US62852
21680,62853,388,64,169,0.43556701030927836,8600000US62853
21681,62854,759,149,501,0.6600790513833992,8600000US62854
21682,62856,143,31,85,0.5944055944055944,8600000US62856
21683,62858,1246,155,727,0.5834670947030498,8600000US62858
21684,62859,2303,202,1228,0.5332175423360833,8600000US62859
21685,62860,214,59,129,0.602803738317757,8600000US62860
21686,62861,56,24,37,0.6607142857142857,8600000US62861
21687,62862,127,39,83,0.6535433070866141,8600000US62862
21688,62863,4107,210,2408,0.5863160457755052,8600000US62863
21689,62864,9742,271,5785,0.5938205707246972,8600000US62864
21690,62865,813,132,384,0.47232472324723246,8600000US62865
21691,62867,206,49,134,0.6504854368932039,8600000US62867
21692,62868,703,102,370,0.5263157894736842,8600000US62868
21693,62869,1000,114,579,0.579,8600000US62869
21694,62870,882,133,554,0.6281179138321995,8600000US62870
21695,62871,222,57,93,0.4189189189189189,8600000US62871
21696,62872,386,59,176,0.45595854922279794,8600000US62872
21697,62874,199,51,135,0.678391959798995,8600000US62874
21698,62875,457,57,261,0.5711159737417943,8600000US62875
21699,62876,69,29,43,0.6231884057971014,8600000US62876
21700,62877,204,40,106,0.5196078431372549,8600000US62877
21701,62878,168,60,129,0.7678571428571429,8600000US62878
21702,62879,47,23,20,0.425531914893617,8600000US62879
21703,62880,282,67,142,0.5035460992907801,8600000US62880
21704,62881,4658,203,2553,0.5480893087161872,8600000US62881
21705,62882,948,108,580,0.6118143459915611,8600000US62882
21706,62883,254,63,104,0.4094488188976378,8600000US62883
21707,62884,1103,89,568,0.514959202175884,8600000US62884
21708,62885,197,55,108,0.5482233502538071,8600000US62885
21709,62886,136,48,85,0.625,8600000US62886
21710,62887,111,55,60,0.5405405405405406,8600000US62887
21711,62888,953,115,473,0.4963273871983211,8600000US62888
21712,62889,408,82,201,0.49264705882352944,8600000US62889
21713,62890,991,133,576,0.5812310797174571,8600000US62890
21714,62891,292,70,201,0.6883561643835616,8600000US62891
21715,62892,131,36,60,0.4580152671755725,8600000US62892
21716,62893,351,64,170,0.4843304843304843,8600000US62893
21717,62894,408,57,203,0.49754901960784315,8600000US62894
21718,62895,756,112,487,0.6441798941798942,8600000US62895
21719,62896,5024,253,3377,0.6721735668789809,8600000US62896
21720,62897,169,44,84,0.4970414201183432,8600000US62897
21721,62898,748,88,283,0.3783422459893048,8600000US62898
21722,62899,593,103,366,0.6172006745362564,8600000US62899
21723,62901,11448,477,8255,0.7210866526904263,8600000US62901
21724,62902,1834,203,977,0.5327153762268266,8600000US62902
21725,62903,1294,274,806,0.6228748068006182,8600000US62903
21726,62905,231,65,127,0.5497835497835498,8600000US62905
21727,62906,2815,248,1641,0.5829484902309059,8600000US62906
21728,62907,691,97,402,0.5817655571635311,8600000US62907
21729,62908,251,62,86,0.3426294820717131,8600000US62908
21730,62910,954,119,645,0.6761006289308176,8600000US62910
21731,62912,583,125,342,0.5866209262435678,8600000US62912
21732,62914,924,133,837,0.9058441558441559,8600000US62914
21733,62915,124,44,74,0.5967741935483871,8600000US62915
21734,62916,283,60,128,0.45229681978798586,8600000US62916
21735,62917,907,108,611,0.6736493936052922,8600000US62917
21736,62918,4013,250,2072,0.5163219536506355,8600000US62918
21737,62919,313,74,154,0.49201277955271566,8600000US62919
21738,62920,1339,127,716,0.5347274085138163,8600000US62920
21739,62921,136,58,118,0.8676470588235294,8600000US62921
21740,62922,1241,145,610,0.49153908138597907,8600000US62922
21741,62923,174,37,104,0.5977011494252874,8600000US62923
21742,62924,1157,130,715,0.6179775280898876,8600000US62924
21743,62926,827,115,514,0.6215235792019347,8600000US62926
21744,62927,140,41,114,0.8142857142857143,8600000US62927
21745,62928,83,38,63,0.7590361445783133,8600000US62928
21746,62930,2707,177,1757,0.6490579977835242,8600000US62930
21747,62931,581,103,377,0.648881239242685,8600000US62931
21748,62932,501,71,341,0.6806387225548902,8600000US62932
21749,62933,557,128,304,0.5457809694793537,8600000US62933
21750,62934,333,71,193,0.5795795795795796,8600000US62934
21751,62935,795,114,433,0.5446540880503145,8600000US62935
21752,62938,1248,140,834,0.6682692307692307,8600000US62938
21753,62939,1188,122,627,0.5277777777777778,8600000US62939
21754,62940,212,97,81,0.38207547169811323,8600000US62940
21755,62941,269,66,133,0.4944237918215613,8600000US62941
21756,62942,241,53,139,0.5767634854771784,8600000US62942
21757,62943,130,46,67,0.5153846153846153,8600000US62943
21758,62946,5239,243,3313,0.6323725901889674,8600000US62946
21759,62947,185,55,91,0.4918918918918919,8600000US62947
21760,62948,5733,351,3532,0.6160823303680446,8600000US62948
21761,62949,353,75,265,0.7507082152974505,8600000US62949
21762,62950,63,33,17,0.2698412698412698,8600000US62950
21763,62951,2064,281,1333,0.6458333333333334,8600000US62951
21764,62952,1220,147,745,0.610655737704918,8600000US62952
21765,62953,89,26,66,0.7415730337078652,8600000US62953
21766,62954,327,95,244,0.746177370030581,8600000US62954
